case_id,e1,e2,e3,t1,t2,t3,top_uz_mae_pct,top_uz_relative_l2_pct,top_uz_mean_abs_error,top_uz_max_pct,volume_mae_pct,volume_relative_l2_pct,volume_mean_abs_error,volume_max_pct,avg_uz_fem,avg_uz_pinn,avg_displacement_relative_error_pct,peak_fem_uz,peak_pinn_uz,fem_seconds,pinn_eval_seconds,n_eval_points
random_interior_034,8.3411291,5.0257461,9.855794,0.047350186,0.040919765,0.091791826,11.552344,53.145052,0.00958582978,53.651437,5.021158,55.014111,0.004166424077,54.122733,-0.01724137675,-0.007544399381,56.244067,-0.08297735537,-0.03845881165,0.513347,0.003263,2601
random_interior_035,5.8421233,2.8365495,7.9419811,0.091236937,0.040531711,0.054212357,11.725021,55.363714,0.01380462428,56.111906,4.817130,55.938184,0.005671517573,56.655547,-0.02367966245,-0.009966144985,57.920740,-0.1177364527,-0.05167228551,0.470047,0.002735,2601
random_interior_036,7.0940611,2.9032055,2.4575772,0.067011752,0.082944673,0.087950649,11.363040,60.089471,0.01396395143,62.869256,4.501842,60.343815,0.005532278527,62.869256,-0.02162729113,-0.008098774402,62.559038,-0.1228892214,-0.0456296823,0.336006,0.002696,2601
random_interior_037,6.182541,2.9520962,9.9281043,0.0523372,0.086485362,0.045995866,12.931432,62.534499,0.01605993834,64.154370,5.097320,62.065528,0.006333890032,64.817452,-0.02492500984,-0.00915907125,63.254401,-0.124193042,-0.04451777814,0.416210,0.002451,2601
random_interior_038,9.8995924,9.1148523,5.1276024,0.084442753,0.098263827,0.056087793,10.330867,51.924443,0.005395558531,53.643419,4.299478,51.049261,0.002245512079,53.643419,-0.009464338621,-0.004332990897,54.228249,-0.05222754841,-0.02421090599,0.372121,0.002774,2601
random_interior_039,8.1204133,2.9919776,7.9097061,0.046653323,0.037729562,0.028431892,11.678158,55.295677,0.03543089553,58.304913,4.887599,55.999440,0.01492484443,59.091031,-0.06531613801,-0.030011068,54.073395,-0.3033945656,-0.1265006287,0.541024,0.003544,2601
random_interior_040,5.8181015,2.2237916,8.4299865,0.079309366,0.072342867,0.0630449,13.128652,66.505469,0.01437189215,68.622788,5.068962,66.409774,0.005548976583,69.217253,-0.02083621673,-0.006745263744,67.629630,-0.1094696731,-0.03434853191,0.464259,0.002488,2601
random_interior_041,2.176194,3.5542583,9.7462001,0.067042439,0.066476311,0.086653766,13.428782,63.312659,0.01320278802,63.395208,6.005100,64.233043,0.00590403928,63.981631,-0.02012567595,-0.006943987666,65.498053,-0.0983170916,-0.03598876724,0.563705,0.003100,2601
random_interior_042,4.5836332,3.2638138,3.6972912,0.076969049,0.054731432,0.055715931,13.199176,63.011390,0.02128377065,65.196508,5.616828,64.233815,0.00905717846,65.359098,-0.03286118782,-0.01161083845,64.674533,-0.1612507585,-0.05612089504,0.355779,0.002384,2601
random_interior_043,9.3113548,7.3089117,1.5482648,0.090566983,0.02916384,0.07920464,10.870228,56.151301,0.01493338066,58.114837,4.825883,58.048536,0.006629737117,58.114837,-0.0242565822,-0.009608791055,60.396335,-0.1373787281,-0.05754130352,0.406244,0.002411,2601
random_interior_044,1.9191702,3.3785021,1.8383194,0.07982338,0.065821795,0.049467193,13.919731,65.470965,0.03619244564,66.630532,6.075036,66.106913,0.01579559472,66.630532,-0.05348116652,-0.01765166482,66.998890,-0.2600082292,-0.08676336161,0.370429,0.002919,2601
random_interior_045,8.6234643,8.5839074,4.6388176,0.049566437,0.078759454,0.083350234,11.392369,55.021104,0.008627656097,56.419356,4.885517,56.266967,0.003699894262,56.419356,-0.01458307269,-0.006032862644,58.637325,-0.07573189066,-0.03300444594,0.425270,0.002600,2601
random_interior_046,1.2006573,9.3478681,7.1961238,0.063218871,0.025823345,0.05094568,16.520397,76.399989,0.06704930187,77.074608,7.173093,77.222417,0.02930917025,77.677893,-0.08771803907,-0.0204442017,76.693533,-0.4058576827,-0.09304446597,0.461292,0.002815,2601
random_interior_047,9.802795,6.7000942,4.8094411,0.09902307,0.057686805,0.077114875,9.719621,47.674506,0.006216608365,47.561541,4.094982,49.112364,0.002619124441,47.561541,-0.01157460482,-0.005425467227,53.133446,-0.0639593697,-0.03353930768,0.347127,0.002653,2601
random_interior_048,6.413709,3.0344516,3.3883627,0.020749218,0.053560236,0.07279053,12.474692,55.740090,0.03406772006,54.506096,5.258374,57.115333,0.01436858232,55.922381,-0.05822966521,-0.02392022618,58.924413,-0.2730946766,-0.1242414289,0.351566,0.002502,2601
random_interior_049,8.6995427,7.9238839,9.061209,0.090956611,0.078571321,0.02369826,10.905213,49.075741,0.007544318466,47.381028,4.571688,48.175251,0.003162732109,47.991841,-0.01408030669,-0.006823476989,51.545510,-0.06918084153,-0.03640224774,0.429744,0.002840,2601
random_interior_050,7.0777376,8.3163499,9.3692602,0.046693227,0.062404587,0.04105512,13.074466,60.557599,0.015962326,62.265523,5.685709,61.345059,0.006958759317,63.256286,-0.02616376967,-0.010277305,60.722724,-0.1220877851,-0.04606918737,0.460977,0.002732,2601
random_interior_051,5.6596662,8.3786859,9.979582,0.057056665,0.064474075,0.052069105,13.747071,64.349883,0.01332966205,65.987092,6.014705,65.142611,0.005832077643,66.706398,-0.02043547729,-0.007160778452,64.959993,-0.09696365234,-0.03298015798,0.535987,0.003174,2601
random_interior_052,4.551777,1.532264,3.404416,0.099211953,0.088930057,0.053923098,10.461861,53.558263,0.01547383393,53.940755,3.975524,52.007559,0.005880082392,53.940755,-0.02628164386,-0.0116506976,55.677465,-0.1479070938,-0.06812489095,0.415775,0.002705,2601
random_interior_053,8.3023323,3.950497,7.3837572,0.040523493,0.042623935,0.096302559,10.281267,45.728948,0.01039977894,44.345886,4.424268,48.258137,0.004475266247,45.491445,-0.02089231055,-0.01021677778,51.101935,-0.1011526991,-0.05629563801,0.440230,0.002966,2601
random_interior_054,8.0994924,2.5240761,8.2008612,0.069677008,0.07969233,0.04317586,12.740691,63.301740,0.01421451954,65.804244,4.988209,62.970463,0.005565239972,66.562432,-0.0217511392,-0.007844044097,63.938544,-0.1115678886,-0.03815148342,0.465662,0.002538,2601
random_interior_055,7.421256,2.0897878,4.2084687,0.072479314,0.031862546,0.036396884,12.171212,56.728871,0.0293844281,58.893014,5.349809,58.484595,0.01293458155,60.136285,-0.05123525192,-0.02169006988,57.687757,-0.2414256603,-0.09924281315,0.342200,0.002299,2601
random_interior_056,3.9565176,9.7919847,4.708885,0.061430868,0.095366757,0.078030061,12.044731,59.309700,0.008953231087,61.032172,5.230846,59.223672,0.003888253679,61.032172,-0.01417997882,-0.005489875723,61.293649,-0.07433317482,-0.02896602397,0.516821,0.002174,2601
random_interior_057,9.5476948,7.9459204,3.8921882,0.068826988,0.073538198,0.020451243,12.744392,58.539248,0.01406298454,59.872858,5.480149,58.032566,0.006047149536,59.872858,-0.02325032029,-0.009620555392,58.632010,-0.1103464508,-0.04427887652,0.471293,0.002646,2601
random_interior_058,7.3774408,1.0389586,9.977626,0.055960907,0.026852665,0.081692449,12.415256,58.936448,0.01641721323,60.889575,5.137190,60.002434,0.00681385883,61.537209,-0.02758263743,-0.0111530795,59.565558,-0.1322341869,-0.05171735186,0.589131,0.002736,2601
random_interior_059,5.1879797,9.7695399,5.2854056,0.031147252,0.033356731,0.050484109,13.136798,60.148867,0.04307051784,61.343584,5.630906,61.333516,0.01858819363,62.455381,-0.0717606646,-0.02854991373,60.230035,-0.3278616203,-0.1267395524,0.451463,0.003169,2601
random_interior_060,2.2702703,3.2465484,3.7877922,0.055832126,0.090930984,0.04644173,13.328612,62.589625,0.02552673986,63.833270,5.695236,62.284109,0.01090742196,64.259160,-0.03952815933,-0.01447195327,63.391528,-0.1915183597,-0.06926592803,0.458286,0.002577,2601
random_interior_061,2.2359499,4.7790525,4.773188,0.076847783,0.082456513,0.067960298,13.451106,64.237730,0.01627032007,65.064513,5.857780,64.394581,0.007085511006,65.064513,-0.02430054275,-0.008272959302,65.960344,-0.1209589731,-0.04225760616,0.425206,0.002990,2601
random_interior_062,6.2504292,2.8299421,2.9675017,0.085463062,0.093214508,0.050429126,11.330578,58.065613,0.01318232875,60.695460,4.526900,56.758935,0.005266729313,60.695460,-0.02121686506,-0.008663179357,59.176986,-0.1163429539,-0.04572806238,0.497972,0.003357,2601
random_interior_063,8.8621795,4.4529429,8.5665756,0.038494435,0.066993194,0.022623943,12.755856,58.974233,0.02783488399,60.550555,5.282878,59.077465,0.01158860526,61.101541,-0.04682986968,-0.01932499024,58.737178,-0.2182125971,-0.0860836578,0.400056,0.002600,2601
random_interior_064,9.0100101,9.8871735,6.4026648,0.079171536,0.051048909,0.084398567,11.299240,54.118506,0.006925401362,55.486543,4.947381,56.657764,0.003032292578,55.486543,-0.01192847272,-0.004915705054,58.796566,-0.06129086169,-0.02728268138,0.547355,0.004054,2601
random_interior_065,3.1576125,1.2722316,3.0924942,0.06572199,0.021580624,0.052231415,11.624627,54.578357,0.04784420361,57.346125,5.134826,56.516463,0.02120171457,58.529002,-0.08806594919,-0.03964448336,55.006081,-0.4115762412,-0.1755532175,0.575676,0.002051,2601
random_interior_066,3.3446148,6.6338739,6.3383791,0.079412015,0.04796199,0.04578583,13.895361,64.369487,0.02221319954,65.143233,6.060812,65.269613,0.009694716643,65.981742,-0.03378052507,-0.0115671951,65.758692,-0.1598605407,-0.05572221693,0.349138,0.006942,2601
random_interior_067,8.3898278,4.8522111,6.5849754,0.040033202,0.056574025,0.057910365,12.655687,58.722149,0.01796333133,60.285085,5.383179,59.937568,0.007643220634,61.371766,-0.0300396829,-0.01204946815,59.892078,-0.1419388067,-0.05637087654,0.557365,0.001945,2601
random_interior_068,6.8437073,5.5781726,3.3768932,0.08202757,0.082530649,0.037652257,12.379799,59.268731,0.01209454268,61.093420,5.181439,58.476299,0.005062048183,61.093420,-0.019397661,-0.007720966629,60.206379,-0.09769579492,-0.03801009258,0.444226,0.002894,2601
random_interior_069,5.1279651,2.2885127,4.4190604,0.07085063,0.025758533,0.037830418,11.934140,55.602093,0.03630820544,57.940692,5.222029,57.267454,0.0159456988,59.084117,-0.06524751862,-0.02865988451,56.096014,-0.3042381283,-0.1279604508,0.492765,0.002175,2601
random_interior_070,2.4932301,3.9706008,7.6185678,0.076096789,0.070447996,0.081570623,13.194831,62.705991,0.01310946064,63.053049,5.830235,63.503555,0.005792513118,63.427788,-0.02006865592,-0.007019168209,65.026561,-0.09935300169,-0.03670790463,0.435585,0.003301,2601
random_interior_071,2.0962262,1.7736387,7.081676,0.031385739,0.072247499,0.098675474,11.690118,51.513241,0.01734790731,47.231861,5.284505,53.165493,0.007844009541,49.120553,-0.03098298814,-0.01345359385,56.578910,-0.1483980482,-0.07830688765,0.415281,0.002347,2601
